,url,title,content
0,https://travel.detik.com/fototravel/d-5234126/foto-talun-destinasi-wisata-kuliner-baru-di-cirebon,"Foto: Talun, Destinasi Wisata Kuliner Baru di Cirebon"," Cirebon - Cirebon bisa jadi destinasi wisata kuliner Anda saat libur cuti bersama. Kawasan Talun sekarang sedang naik daun di kalangan traveler. Seperti apa potretnya? Pandemi COVID-19 membuat sektor pariwisata di Cirebon mati suri. Namun di tengah musibah, masih ada destinasi wisata kuliner yang menggeliat yakni di kawasan Talun. "
1,https://travel.detik.com/fototravel/d-5234049/foto-jalur-sepeda-yang-dibanggakan-warga-prancis,Foto: Jalur Sepeda yang Dibanggakan Warga Prancis," La Seine, Prancis - Bersepeda menjadi kegiatan digandrungi di tengah pandemi. Negara yang favorit dikunjungi wisatawan pun berlomba memamerkan jalur sepedanya, termasuk Prancis. Prancis menambah jalur sepedanya sepanjang 420 km. Tak seekdar jalur sepeda, namun juga membawa wisatawan gowes melewati spot wisata."
2,https://travel.detik.com/travel-news/d-5234066/kasus-corona-masih-tinggi-inggris-keluarkan-daftar-perjalanan-aman,"Kasus Corona Masih Tinggi, Inggris Keluarkan Daftar Perjalanan Aman"," Sejumlah destinasi mulai membuka diri untuk kedatangan wisatawan. Pariwisata berusaha bangkit walau pandemi masih menyerang. Dikutip dari Metro UK, wisatawan Inggris yang bepergian ke Kepulauan Canaria di Spanyol, Denmark, Pulau Mykonos di Yunani dan Maladewa tak perlu lagi mengisolasi diri saat kembali ke negaranya. Pulau-pulau ini telah ditambahkan ke daftar perjalanan aman pemerintah Inggris. Kebijakan baru ini berlaku mulai Minggu (25/10/2020). Tentunya, pencabutan batasan karantina akan menyebabkan lonjakan liburan musim dingin di akhir bulan Oktober. Perusahaan perjalanan TUI & Ireland, Andrew Flintham menyambut dengan baik langkah tersebut. Penerbangan Inggris akan mulai dilanjutkan pada Sabtu dengan tujuan pertama ke Lanzarote dan Fuerteventura. ""Kami belum membawa orang-orang berlibur ke Kepulauan Canaria selama 89 hari ketika karantina mendadak dan saran perjalanan selanjutnya diberlakukan dengan sedikit pemberitahuan,"" kata Andrew.  Pihaknya mengaku senang setelah penerbangan Inggris kembali dilanjutkan mulai Sabtu 24 Oktober Dia juga mengeluarkan permohonan kepada Pemerintah untuk terus bekerja sama dengan industri dalam pengujian bandara. Sehingga nantinya lebih banyak penerbangan yang tersedia untuk membantu industri yang tengah berjuang. ""Canaria adalah pasar yang sangat penting untuk perjalanan musim dingin (mewakili lebih dari 50% pemesanan untuk beberapa operator tur Inggris), jadi, ini adalah berita yang sangat disambut baik untuk seluruh sektor,"" kata badan industri Airlines UK. Masih memiliki kasus virus Corona tinggi, hanya ada sedikit tempat yang bisa dikunjungi wisatawan Inggris tanpa karantina, baik saat tiba di tujuan maupun saat kembali. Bos British Airways, Sean Doyle menyerukan tes sebelum warga Inggris kembali pulang. Dia mengkhawatirkan adanya lonjakan kasus jika tanpa ada tindakan tegas yang dilakukan.  Pada Senin lalu, maskapai Inggris kembali memangkas jumlah penerbangan dan mengatakan bahwa akan mengoperasikan lebih sedikit pesawat untuk sisa tahun karena pandemi. Kementerian Luar Negeri pun masih menyarankan warga Inggris untuk tidak melakukan perjalanan internasional. Hal ini membuat Airports Council International Europe (ACI Europe) memprediksi bakal ada sekitar 200 bandara Eropa yang terancam gulung tikar jika penerbangan tidak kembali normal pada akhir tahun. Rinciannya, data dari ACI Europe ada total 193 bandara dari 740 bandara mengalami kesulitan keuangan karena larangan penerbangan selama pandemi COVID-19. Bandara mereka memfasilitasi 277 ribu pekerjaan dan menyumbang 12,4 miliar euro terhadap PDB Eropa. Hingga kini, Inggris memiliki 942 ribu kasus Corona dengan total pasien meninggal dunia mencapai 45.675 orang."
3,https://travel.detik.com/fototravel/d-5234095/deretan-tempat-wisata-ini-diserbu-pengunjung-saat-libur-maulid-nabi,Deretan Tempat Wisata Ini Diserbu Pengunjung Saat Libur Maulid Nabi," Jakarta - Sejumlah tempat wisata di berbagai daerah di Indonesia ramai didatangi oleh wisatawan saat libur panjang. Tak sedikit diantaranya datang bersama keluarga. Pengunjung mengamati kera ekor panjang (Macaca fascicularis) koleksi Kebun Binatang Surabaya, Jawa Timur, Kamis (29/10/2020). ANTARA FOTO/Didik Suhartono."
4,https://travel.detik.com/travel-news/d-5234047/ini-produk-perancis-di-indonesia-yang-ramai-dapat-seruan-boikot,Ini Produk Perancis di Indonesia yang Ramai Dapat Seruan Boikot," Produk Perancis ramai mendapat seruan boikot dari berbagai negara, salah satunya juga dari masyarakat Indonesia. Seruan boikot produk Perancis di Indonesia lantaran sikap dari Presiden Perancis Emmanuel Macron. Emmanuel diketahui membela sekularisme Perancis dan membiarkan publikasi terkait karikatur Nabi Muhammad. Sikap itu pun menyinggung banyak umat Muslim hingga membuat negara-negara Timur Tengah memprotes aksi sang Presiden. Di antaranya juga Presiden Turki, Recep Tayyip Erdogan yang menyerukan untuk memboikot produk Perancis. ""Jangan pernah menghargai barang-barang berlabel Perancis, jangan membelinya,"" kata Erdogan dalam pidato yang disiarkan televisi di Ankara. Berdasarkan data Badan Pusat Statistik (BPS), sepanjang Januari-Juli 2020 Indonesia mengimpor barang dari Prancis senilai US$ 682 juta. Angka ini turun dibandingkan dengan periode yang sama tahun lalu. Adapun, dikutip dari laman CNBC Indonesia produk Perancis di Indonesia antara lain -Senjata dan peluru 282,029 Kg, senilai USD 71,9 juta-Pulp and waste paper 111,8 juta kg, senilai USD 45,9 juta-Mesin dan motor termasuk suku cadang 699.281 kg senilai USD 436 juta. -Produk kesehatan dan farmasi sebanyak 681.044 kg, nilainya USD 33,9 juta-Kedelai 120.743 kg nilainya USD 73.370-Mentega 286.790 kg nilainya USD 238 juta. Kemudian, produk Perancis di Indonesia dari produk kecantikan ada seperti L'Oreal dan barang mewah, misalnya Louis Vuitton. "
5,https://travel.detik.com/domestic-destination/d-5234118/mengenal-sejarah-tradisi-golok-golok-menthok-di-kudus,Mengenal Sejarah Tradisi Golok-golok Menthok di Kudus," Di Kudus, Jawa Tengah terkenal cukup banyak tradisi untuk menyambut peringatan Maulid Nabi Muhammad SAW. Salah satunya, golok-golok-menthok.  Salah satu tradisi yang masih dipertahankan umat Islam di Kudus adalah tradisi ampyang maulid. Tapi tidak hanya itu saja, ternyata ada juga tradisi golok-golok menthok untuk menyambut peringatan Maulid Nabi Muhammad SAW. Bagaimana sejarah tradisi golok-golok menthok itu? Tradisi golok-golok menthok hanya ada di Kudus. Biasanya tradisi itu digelar saat momen peringatan Maulid Nabi Muhammad SAW. ""Sejauh ini ketika saya tanya kepada santri, tradisi golok - golok menthok ditemukan hanya di Kudus saja,"" kata Dosen Filsafat dan Budaya IAIN Kudus Nur Said saat dihubungi detikTravel lewat sambungan telepon, Kamis (29/10/2020). Kang Said, begitu sapaan akrabnya, mengatakan bahwa di Kudus tradisi golok-golok menthok itu identik dengan rantang khas yang berwarna-warni. Di rantang yang berukuran kecil itu berisi ketan, serondeng hingga jajanan pasar untuk anak-anak, terutama anak perempuan. ""Yang utama rantang khas, rantang mini yang warna-warni, karena tujuannya untuk berbagi. Istilahnya sebagai wujud syukur berbagi sesama teman-teman, itu karena biasanya anak-anak."" ""Dan, isinya itu biasanya ketan, sama serondeng dan kadang tambah jajan pasar. Ya itu karena sebagai wujud syukur,"" kata Kang Said yang juga peneliti Filsafat dan Budaya di Kudus. Kang Said mengatakan ada sejarah sendiri terkait dengan tradisi golok-golok menthok tersebut. Tradisi tersebut berkaitan dengan anak-anak perempuan, yakni sebagai wujud semangat kebebasan perempuan.  ""Dan, lebih utama tradisi golok-golok menthok adalah anak perempuan. Dari zaman sebelum diutus Kanjeng Nabi, kan perempuan tidak begitu dihormati, kurang mendapatkan perlakuan dan bahkan mendapatkan aib. Bahkan, sebelum Nabi Muhammad hadir itu bisa dibilang dunia Arab itu penuh dengan diskriminasi dengan perempuan,"" kata Kang Said. ""Sehingga, ada yang dikubur hidup - hidup, dibunuh. Kesadaran jahiliah perempuan sebagai aib,"" ujar Kang Said yang juga pengasuh Ponpes Riset Sains, Spiritual, Moderasi, dan Al-Quran yang terletak di Desa Ngembalrejo Kecamatan Bae, Kudus. Said menyebut golok itu menyimpulkan istilah senjata tajam dan menthok itu berarti titik akhir. Maksudnya kata dia adalah zaman jahiliah penindasan kepada perempuan harus diakhiri. ""Maka kemudian Golok itu simbul senjata tajam atau pisau yang tajam, jadi maka menthok itu sampai menthok itu kan titik akhir. Jadi golok itu simbol pembunuhan terhadap perempuan zaman jahiliah harus diakhiri harus menthok, pembunuhan tidak ada lagi,"" kata Kang Said. ""Diskriminasi tidak ada lagi. Maka para wali dulu menyampaikan melalui kuliner. Kuliner sebagai pesan sebagai media pesan yang ramah, islam yang toleran yang santun. Sehingga bagaimana menyampaikan pesan kenabian itu,"" dia menambahkan. Dengan demikian, tradisi tersebut juga sebagai cara para wali untuk menyampaikan pesan bahwa Islam itu ramah dan damai. Tidak ada diskriminasi kepada para perempuan. Kendati golok-golok menthok identik dengan perempuan, anak laki - laki juga bisa ikut merayakan tradisi tersebut. ""Sehingga, golok-golok menthok untuk menyampaikan pesan islam yang ramah dan mendalam dan masuk di dalam dada, dada itu hati. Masuk ke dalam hati. Islam membawa pesan ramah termasuk kepada perempuan. Dulu ada lagunya, golok-golok menthok bancakannya bocah wedok (golok-golok menthok hajatan untuk anak perempuan),"" ujar dia. Ditambahkan dia, di ponpesnya pun melaksanakan tradisi tersebut. Menurutnya ada sebanyak 15 santri yang mengikuti tradisi tersebut. Kemudian pada saat itu dia menjelaskan makna dan maksud terkait dengan tradisi golok-golok menthok. ""Jadi bagian dari nguri-nguri tradisi. Di ponpes saya sudah kami gelar dengan terbatas karena pandemi. Ada sebanyak belasan santri yang mengikuti tradisi golok-golok menthok,"" Kang Said menambahkan."
6,https://travel.detik.com/travel-news/d-5234074/libur-panjang-cuti-bersama-begini-suasana-di-objek-wisata-medan,"Libur Panjang Cuti Bersama, Begini Suasana di Objek Wisata Medan"," Memasuki hari kedua libur panjang cuti bersama, masyarakat di Sumatera Utara tampak meluangkan waktunya berkunjung ke tempat liburan. Salah satu tempat yang dikunjungi masyarakat adalah Istana Maimun, Medan. Pantauan detikTravel, Kamis (29/10/2020), sekitar Pukul 15.30 WIB, terlihat sejumlah masyarakat mengunjungi tempat wisata Istana Maimun. Masyarakat yang datang terlebih dahulu diarahkan untuk memakai masker, mencuci tangan, dicek suhu, memakai hand sanitizer lalu baru membeli tiket masuk ke Istana Kesultanan Deli tersebut. Di dalam istana, para wisatawan dari Kota Medan dan luar kota tampak mengitari seisi rumah sambil berswafoto. Mereka pun melihat pemutaran video tentang Kesultanan Deli tempo dulu. Ada juga yang memilih melihat-lihat pajangan foto sejarah, ditempel di dinding istana. Sementara di halaman istana, ada juga sejumlah pengunjung menyewa kuda. Mereka menaiki kuda mengelilingi halaman istana. ""Saya udah yang kedua kalinya ke sini, dan ini saya sangat suka dengan wisata-wisata religinya dan sejarahnya di Kerajaan Deli ini. Saya dari Padang, kebetulan lagi wisata di sini,"" kata salah seorang wisatawan dari Padang, Rina kepada wartawan. Rina menyebutkan dirinya memilih ke Istana Maimun karena lokasinya dekat dengan tempat saudaranya tinggal, lalu juga dekat dengan pusat kota. ""Lokasinya dekat dengan tempat saudara saya tinggal, kemudian dekat pusat kota,"" sebut Rina. Rina juga mengaku antara takut dan tidak kala berlibur di tengah Pandemi COVID-19 ini. Namun, dia tetap jaga diri dengan memakai masker. ""Tetap mematuhi protokol kesehatan walau ya kurang nyaman juga di masa pandemi, karena pakai-pakai masker,"" ujar Rina. Selain dia, salah satu pengunjung lainnya Irma Suryani mengaku baru datang lagi ke Istana Maimun setelah 20 tahun lalu. Warga Medan yang telah lama menetap di Bogor ini langsung ke Istana Maimun untuk berlibur kala tiba di kampung kelahirannya. ""Iya ini mengingat masa-masa, ya pokoknya yang paling bagus dulu Istana Maimun. Udah kita kenang dari kecil dulu, jadi sampai di sini ingat lagi, bernostalgia,"" ujar Irma. Irma mengaku dirinya ke Istana Maimun terakhir sekitar 20 tahun yang lalu. Dia menilai, banyak sejarah ada di Istana Maimun tersebut. ""Sejak 20 tahunan lalu, ini baru datang lagi. Yang menarik sejarah sama adatnya, pakaiannya itu,"" ujar Irma. Pemandu wisata Istana Maimun, Tengku Ham menyebutkan di saat libur panjang ini, dia melihat ada sedikit penambahan dibanding hari-hari biasa selama pandemi. ""Ya mudah mudahan libur panjang ini bertambah sedikitlah sekitar 10 persen, dari hari-hari sebelum libur panjang ini lah saya lihat. Ada sedikit-sedikit ramai lah dari hari biasanya,"" kata Tengku Ham. Tengku Ham mengaku para pengunjung yang datang ke Istana Maimun tetap mematuhi protokol kesehatan. Pihaknya telah menyiapkan tempat cuci tangan, cek suhu dan lainnya. ""Protokol kesehatan kita telah siap, ada tempat cuci tangan, cek suhu, pakai handsanitizer, semua cukup. Tetap memakai protokol kesehatan. Kita wajibkan pakai masker,"" ujar Tengku Ham. Selain di Istana Maimun, Detikcom juga mengunjungi tempat wisata lainnya seperti Masjid Raya Al-Mashun Medan dan Rumah Tjong A Fie. Di sana, tampak para pengunjung cukup sedikit. Hanya terlihat beberapa orang saja yang berswafoto ditempat tersebut."
7,https://travel.detik.com/travel-news/d-5234039/ampyang-maulid-di-kudus-digelar-sederhana-hanya-1-gunungan-dikirab,"Ampyang Maulid di Kudus Digelar Sederhana, Hanya 1 Gunungan Dikirab"," Warga Desa Loram Kulon, Kecamatan Jati, Kecamatan Jati, Kudus, Jawa Tengah menggelar tradisi Ampyang Maulid dalam rangka memperingati Maulid Nabi Muhammad SAW. Di tengah pandemi, tradisi Ampyang Maulid digelar secara sederhana. Hanya ada satu gunungan yang dikirab. Pantauan detikTravel di lapangan, tradisi Ampyang Maulid digelar mulai pukul 15.00 WIB, Kamis (29/10/2020). Acara kirab gunungan dimulai dari Balai Desa Loram Kulon menuju Masjid Wali Loram Kulon. Ada yang berbeda kirab tahun ini, karena ada satu gunungan yang dikirab. Padahal biasanya yang dikirab ada 10 gunungan. Ini karena kondisi saat ini dengan pandemi virus Corona atau COVID-19. Gunungan yang dikirab berisi sejumlah makanan. Seperti nasi kepel Ampyang Maulid, sayur, hingga buah - buahan. Makanan tersebut dihias pada gunungan tersebut. Sesampainya di Masjid Wali Loram Kulon, gunungan tersebut diletakkan di tengah - tengah warga yang hadir pada tradisi tersebut. Warga yang hadir pun menerapkan protokol kesehatan, seperti memakai masker dan menjaga jarak. Setelah dilakukan doa oleh tokoh masyarakat setempat. Gunungan yang terdapat sejumlah makanan itu dibagikan kepada warga yang hadir di Masjid Wali Loram Kulon. Kepala Desa Loram Kulon, Muhammad Safii mengatakan tradisi Ampyang Maulid tahun ini digelar secara sederhana karena kondisi pandemi. Biasanya ada belasan gunungan yang dikirab warga, tahun ini hanya ada satu gunungan saja. ""Acara Ampyang tahun 2020 ini mengingat keadaan pandemi, maka acara ini kita sederhanakan dan sesuai prokes yang berlaku. Yang terpenting adalah kita untuk memperingati hari besar kelahiran Nabi Muhammad SAW dan melestarikan budaya di Loram Kulon yang tidak ada hentinya,"" kata Safii kepada wartawan dan detikTravel selepas acara di Masjid Wali Loram Kulon, Kamis (29/10/2020) sore tadi. ""Tahun kemarin 9 hingga 10 gunungan. Dan tahun ini hanya satu gunungan saja sebagai wujud menghormati, karena hari besar. Momennya di nasi kepel. Kepel 1.000 disederhanakan jadi satu gunungan saja,"" sambung dia. Terpisah Pengurus Masjid Wali Loram Kulon, Afroh Amanuddin mengatakan ada maksud sendiri tradisi tersebut di namakan Ampyang Maulid. Tradisi Ampyang Maulid sudah dilaksanakan secara rutin sejak puluhan tahun lalu. ""Jadi dinamakan ampyang ini baru sekitar 20 tahun lalu. Dulunya namanya ancakan, namun dengan berawal dari diadakan kembali sejak tahun 1996 itu banyak masyarakat menghias tandu - tandu itu dengan kerupuk. Nah kebetulan bagi masyarakat itu dinamakan ampyang. Kemudian tahun 2010 di Dinas Kebudayaan dan Pariwisata Kabupaten Kudus tersebut diubah menjadi Ampyang Maulid,"" kata Afroh saat ditemui di Masjid Wali Loram Kulon. ""Ampyang dijadikan sarana untuk memperingati Maulid Nabi, jadi dipendekkan jadi Ampyang Maulid,"" kata dia. Kemudian gunungan yang dikirab kata dia ada sejumlah makanan. Makanan itu dihias. Makanan tersebut terdiri dari nasi kepel, lauk pauk dan dihias aneka macam buah hingga hasil bumi warga setempat. ""Gunungan tandu, diisi nasi lauk pauk dan dihias aneka buah dan juga hasil bumi. Kemudian ada nasi kepel dan kerupuk identik dengan Desa Loram Kulon,"" ujarnya. Afroh mengatakan gunungan tersebut terdapat makna sendiri. Seperti nasi kepel itu berisi dibungkus dengan daun jati. Nasi kepel itu terdapat lauk ikan bandeng, telur, serta tahu dan tempe. Maknanya kata dia, nasi kepel itu menunjukan masyarakat yang punya hajat dan memberikan nasi kepel sejumlah tujuh di masjid. Tujuh itu memiliki filsafat jawa. ""Nasi kepel sebagai tradisi masyarakat yang punya hajat meminta doa di masjid dengan memberikan nasi kepel dengan jumlah tujuh. Tujuh diambil filsafat jawa, yakni pitutur, pinulung maksudnya semoga memberikan sodakoh di masjid semoga mendapatkan pertolongan, bisa mendapatkan petunjuk pitutur yang baik. Sekarang masih dilestarikan,"" tandas Afroh."
8,https://travel.detik.com/domestic-destination/d-5234007/5-objek-wisata-hits-semarang-cocok-dikunjungi-saat-cuti-bersama,"5 Objek Wisata Hits Semarang, Cocok Dikunjungi Saat Cuti Bersama"," Semarang kaya akan destinasi wisata hits yang cocok buat liburan anak muda dan keluarga. Apa saja? Lihat daftarnya berikut ini. Apa hal pertama yang terlintas di pikiran traveler ketika mendengar wisata Semarang? Mungkin ada yang langsung berpikir Lawang Sewu atau wisata kuliner lumpia goreng. Selain dua wisata legendaris itu, masih banyak lho objek wisata hits lainnya yang dapat traveler kunjungi. detikTravel telah merangkumnya menjadi 5 destinasi dan dapat menjadi rekomendasi bagi traveler yang ingin menghabiskan cuti bersama Oktober 2020 untuk liburan di Semarang. Bagi yang butuh kesegaran, traveler dapat menyambangi Umbul Sidomukti yang berada di kaki Gunung Ungaran. Umbul Sidomukti menyuguhkan wahana kolam renang yang langsung menghadap ke alam pegunungan. Wah sudah terbayang ya betapa sejuknya! Selain berenang, traveler juga dapat menikmati aneka olahan kopi yang terletak di Villa Pondok Kopi yang masih berada dalam satu area. Traveler yang ingin trekking santai di Gunung Ungaran juga bisa lho. Cukup berjalan melewati Pos Mawar, nantinya traveler akan melihat menuju Kebun Teh Promasan. Umbul Sidomukti buka setiap hari mulai pukul 09.00-17.00 WIB. Untuk tiket masuknya dikenakan tarif Rp 5 ribu. Jika ingin menikmati wahana, dikenakan biaya tambahan yaitu Rp 15 ribu-75 ribu. Belakangan ini objek wisata yang menawarkan sensasi bak di luar negeri semakin menjamur. Tak terkecuali di Semarang, ada objek wisata baru yang disebut Lumina. Lumina ini menawarkan sarana berfoto dengan latar landmark luar negeri, misalnya gerbang Torii ala Jepang. Selain itu ada pula replika bangunan khas 5 negara yakni Jepang, Santorini Yunani, Turki, Meksiko, dan Arab. Terletak tak jauh dari Bandara Internasional Jenderal Ahmad Yani, lumina buka setiap hari mulai pukul 07.00-18.00 WIB di hari biasa. Sedangkan untuk akhir pekan buka sampai dengan pukul 21.00 WIB. Untuk tiket masuknya dibanderol Rp 15 ribu per orang. Dengan tiket itu, traveler dapat mampir pula ke wisata Grand Maerokoco yang merupakan wahana miniatur Jawa Tengah. Jika mampir ke Semarang, belum lengkap rasanya bila tak berkunjung ke pantai. Nah, salah satu wisata pantai yang dapat kamu sambangi adalah Grand Maerokoco. Di sini traveler dapat melihat hutan mangrove yang asri. Traveler akan menyusuri jalan yang terbuat dari bambu. Uniknya, di sana terdapat dua jalur. Pertama adalah jalur mengitari hutan mangrove dan yang kedua adalah jalur masuk ke hutan mangrove. Untuk masuk ke sini, traveler cukup membayar Rp 15 ribu. Tempat ini buka setiap hari mulai pukul 07.00-18.00 WIB.  Radesa Wisata berada di Kecamatan Tuntang, Kabupaten Semarang. Jarak tempuh dari Kota Semarang kurang lebih 30 menit. Tempat ini menyuguhkan replika Menara Eiffel yang terbuat dari bambu. Menara itu memiliki tinggi 38 meter dengan lebar 12,5 meter. Cocok nih untuk foto-foto! Tak perlu jauh-jauh ke Paris, traveler dapat menikmati Menara Eiffel di Semarang dengan harga Rp 10 ribu. Radesa Wisata sendiri buka setiap hari mulai pukul 06.00-17.00 WIB. Kampung Pelangi merupakan salah satu wisata hits di Semarang. Bagaimana tidak, pesonya sudah diakui media internasional. Sebut saja Daily Mail, Telegraph, dan Independent pernah mengulasnya. Kampung Pelangi yang terletak di Randusari, Semarang Selatan ini dulunya hanyalah kampung kumuh. Namun kampung ini dirombak dan tembok rumahnya dicat warna-warni agar tampak lebih cantik. Selain dapat berfoto dengan latar yang Instagrammable, traveler juga dapat membeli aneka cenderamata yang dijual warga di sana. Traveler dapat memborong kaos, gantungan kunci, hingga lukisan. Untuk masuk ke kawasan ini pun murah. Cukup membayar Rp 3 ribu, kamu sudah dapat menjelajahi kampung dan berburu foto sepuasnya. Nah, itulah 5 objek wisata hits di Semarang. Selama jalan-jalan, jangan lupa ya untuk tetap menjalankan protokol kesehatan pencegahan Corona. Selalu pakai masker, rajin cuci tangan, dan tetaplah menjaga jarak agar tetap sehat."
9,https://travel.detik.com/travel-news/d-5234000/ramai-saat-cuti-bersama-kadispar-bali-waspadai-kluster-wisatawan,"Ramai Saat Cuti Bersama, Kadispar Bali: Waspadai Kluster Wisatawan"," Libur panjang cuti bersama membuat kunjungan wisatawan ke Bali meningkat. Beberapa objek wisata di Bali mulai dari hari pertama libur panjang kemarin sudah mulai dipadati pengunjung. Kepala Dinas Pariwisata Provinsi Bali, Putu Astawa mewanti-wanti peningkatan pengunjung di sejumlah objek wisata. Menurut Astawa, di libur panjang ini dilakukan pengawasan secara ketat di tiga titik untuk mengantisipasi kluster objek wisata. ""Pengalaman menunjukan biasanya kalau long weekend niki (ini) kan selalu terjadi peningkatan jumlah kunjungan ya terutama di obyek-obyek wisata nike, kan dari Satuan Tugas menekankan titik yang harus kita waspadai kan gitu ya. Titik pertama titik pintu masuk baik melalui udara maupun melalui darat yang kedua adalah obyek-obyek wisata yang ketiga adalah hotel-hotel untuk memastikan bahwa mereka masuk sudah sesuai dengan persyaratan yang diharuskan,"" kata Astawa saat dihubungi detikTravel, Kamis (29/10/2020). ""Oleh karena itu supaya liburan itu bisa aman nyaman tanpa kerumunan sehingga pengawasan ini yang harus kita lakukan sehingga dari Satpol PP kemudian juga aparat TNI Polri selalu bersinergi dengan kita untuk bisa mengawasi. Kalau bandara sih saya kira sudah berlapis lapis saya kira ya. Yang darat ini memang perlu lebih ditingkatkan klau nanti ada yang tidak membawa surat keterangan bebas COVID ya tidak boleh masuk kan gitu,"" tambahnya. Lebih lanjut Astawa memaparkan, selain di pintu masuk ke Bali, yang harus diperketat objek-objek wisata hingga hotel juga. Para pelaku usaha dan pengelola wisata juga sudah mendapatkan surat edaran untuk bisa lebih waspada. ""Itudah seperti yang saya jelaskan tadi ada 3 titik yang harus kita waspadai selain pintu masuk adalah di objek-objek wisata yang di Sanur disebutkan itukan dari pengelola itu kita wanti-wanti bahkan sudah memberikan edaran kepada seluruh pengelola itu untuk bisa mewaspadai. Seperti Kintamani, Bangli malahan mereka menyiapkan rapid test bagi yang tidak untuk disiapkan,"" ujar Astawa. Sementara itu, pembatasan pengunjung di beberapa titik objek wisata dilakukan pembatasan. Hal ini untuk mencegah keramaian pengunjung. ""Ya kalau di edaran itu sudah kami sampaikan intinya kan kerumunan pembatasan itu kan sampai dengan 50 persen. Kalau misalkan di tiket masuk ada kerumunan banyak ya kita harus atur secara bergelombang,"" tegas Astawa. Sebelumnya diberitakan, sampai hari ini wisatawan yang masuk ke Bali melalui bandar udara I Gusti Ngurah Rai sudah mencapai 9.539 wisatawan. Lonjakan penumpang ini merupakan tertinggi saat pandemi COVID-19."
