,url,title,content
0,https://oto.detik.com/mobil/d-5229888/ini-makna-logo-brand-brand-mobil-dunia,Ini Makna Logo Brand-brand Mobil Dunia," Logo menjadi satu hal penting sebagai identitas perusahaan, hal tersebut juga berlaku untuk pabrikan otomotif dunia. Karena cukup melihat logo maka banyak dari kita sebagai pengendara pasti sudah mengenal brand tersebut. Tapi kira-kira makna apa yang ada di balik logo masing-masing brand otomotif? Nah kali ini detikOto coba mengupasnya satu per satu apa makna dari logo otomotif yang ada saat ini, seperti dikutip autocar. 1. Toyota Nama besar Toyota pasti sudah tidak asing bagi pencinta otomotif dunia dan Indonesia pastinya. Namun dijamin pasti sedikit dari kita mengetahui apa maknda logo Toyota tersebut. Dikatakan Bentuk oval bagian dalam melambangkan hati pelanggan dan hati perusahaan, tumpang tindih untuk mewakili hubungan dan kepercayaan yang saling menguntungkan, serta membentuk bentuk 'T' untuk Toyota. Oval luar adalah untuk dunia yang merangkul Toyota. Setiap oval digambar dengan ketebalan guratan yang berbeda, mengacu pada seni dan budaya kaligrafi Jepang. Ruang di latar belakang logo dimaksudkan untuk menunjukkan nilai-nilai yang ingin dijunjung Toyota: kualitas, nilai, kegembiraan berkendara, inovasi, dan integritas dalam keselamatan, lingkungan, dan tanggung jawab sosial. 2. Audi Banyak yang tidak mengetahui nama AUDI didirikan oleh August Horsch atas saran anaknya setelah dirinya kalah atas nama perusahaan Horch Automobil-Werke GmbH dari partnernya. Putranya menyarankan 'Audi': 'Horch' adalah bahasa Jerman untuk 'dengarkan' dan 'Audi' sama dalam bahasa Latin. Logo tersebut berasal dari Auto Union, penggabungan dari empat merek ( Audi , DKW , Horch dan Wanderer ). Cincin, mewakili setiap merek, tumpang tindih untuk menandakan persatuan. Mereka berwarna perak, warna balap nasional Jerman. 3. Aston Martin Paruh kedua nama tersebut berasal dari salah satu pendiri perusahaan, Lionel Martin dan paruh pertama dari kompetisi Aston Hill Climb, di mana dirinya akhirnya menemukan kesuksesan. Lencana 'sayap' dipilih pada tahun 1927 untuk mewakili kecepatan, dan diduga mengambil inspirasi dari 'Winged B' Bentley. 4. Bentley Bentley mulai membuat mesin pesawat pada perang dunia pertama, jadi sayapnya tampak alami. Warna perak pada logo mewakili kecanggihan. Sebenarnya ada jumlah bulu yang tidak merata di kedua sisi sayap dan jumlahnya bervariasi sepanjang sejarah. Emblem ini dirancang oleh Frederick Gordon Crosby (1885-1943). 5. BMW Dikatakan nama BMW ini adalah inisialisme dari arti bahasa Jerman dari Bavarian Motor Works. Lingkaran eksterior hitam berasal dari logo perusahaan pendahulu BMW, Rapp, sedangkan lingkaran kotak-kotak biru dan putih melambangkan bendera Bavaria.  6. Bugatti Motif di dalam oval tersebut mewakili inisial pendiri merek, Ettore Bugatti (1881-1947). Tapi banyak yang tidak sadar, bahwa logo Bugatti ini memiliki 60 titik di sekitar tepi merah oval dengan dua arti yang berbeda. satu pendapat mengartikan 60 titik ini ditandakan sebagai mutiara yang menunjukan kemegahan dan kemewahan. Pendapat lain mengatakan 60 titik itu merupakan sistem keamanan layaknya baut dan mur dalam mesin. 7. Cadillac Nama ini berasal dari pendiri Detroit, penjelajah Prancis Antoine Laumet de la Mothe (1658-1730), yang mendapat gelar sieur (sir) Cadillac. Lencana rumit berasal dari lambang buatannya, yang didasarkan pada perisai otentik, Baron of Lamothe-Bardigues . Awalnya, lencana Cadillac menampilkan enam martlet, tetapi pada tahun 2000 diganti dengan bagian emas dengan garis horizontal hitam. 8. Hyundai Meski terlihat seperti emblem Honda yang dicetak miring, logo Hyundai memiliki makna tersembunyi . Ini dimaksudkan sebagai jabat tangan kepercayaan antara dua orang atau digambarkan sebagai bentuk komitmen perusahaan dan konsumen, dengan perusahaan yang bersandar atau dalam pelukan perusahaan. 9. Lamborghini Dikatakan pendiri Lamborghini yakni Feruccio Lamborghini (1916-1993), membuat logo Lamborghini berdasarkan zodiak dirinya yakni Taurus. Inspirasi ini semakin menguat setelah dirinya berkunjung ke peternakan terkenal yang memelihara sapi jantan Miura di Seville, Spanyol 1962. Banteng juga dianggap mewakili kekuatan mobilnya. 10. Mazda Nama Mazda diambil dari Ahura Mazda, yang terinspirasi dari dewa dalam Zoroastrianisme, sebuah agama kepercayaan yang menonjol di budaya Asia pada era awal. 'Mazda' diterjemahkan sebagai 'kebijaksanaan'. Mazda telah melewati beberapa lencana pada masanya, dengan yang sekarang diperkenalkan pada tahun 1996. M dalam oval, oval mewakili matahari dan M adalah perusahaan. Bentuknya pun seperti sayap yang terentang, yang diklaim melambangkan kebebasan berekspresi Mazda.  11. Mercedes-Benz Nama bagian Mercedes berasal dari putri pasangan Daimler Emil Jellinek (1853-1918). Benz berasal dari Karl Benz (1844-1929), pembuat mobil asli pertama. Saat kedua perusahaan bergabung pada tahun 1926, Mercedes-Benz lahir. Logo tersebut berasal dari kartu pos yang dikirim pada tahun 1870-an oleh Gottlieb Daimler kepada istrinya, di mana dia menandai tempat tinggalnya dengan bintang bersudut tiga dan menulis di sana: ""Suatu hari bintang ini akan bersinar di atas pabrik-pabrik kita yang berjaya."" Ini pertama kali digunakan di mobil pada tahun 1910 12. Mitsubishi Mitsubishi diambil dari makna, 'Mitsu' berarti tiga sedangkan 'Hishi' berarti caltrop air atau yang sering digunakan untuk menyebut belah ketupat atau intan. Orang Jepang sering membengkokkan bunyi ""h"" menjadi ""b"" saat muncul di tengah kata. Tanda tiga berlian dipilih oleh pendiri Yataro Iwasaki (1835-1885). Itu memanggil lambang tiga daun dari Klan Tosa, sebagai majikan pertamanya dan tiga belah intan bertumpuk dari lambang keluarga Iwasaki. 13. Nissan Nama Nissan merupakan singkatan dari Nihon Sangyo (Japan Industries) yang merupakan induk perusahaan Datsun. Ketika Nissan mengganti Datsun di bagian belakang mobilnya pada 1980-an, logonya adalah nama perusahaan dalam persegi panjang biru melintasi lingkaran merah. Ini sebagai petunjuk bendera Jepang yang juga melambangkan Matahari Terbit. Logo Nissan diubah menjadi krom pada 1990-an untuk mewakili modernitas. 14. Porsche Lambang Porsche secara intrinsik terkait dengan kota asal merek tersebut yang tertulis di bagian tengah. Di bawahnya adalah seekor kuda - 'Stuttgart' diterjemahkan dari bahasa Jerman Tua Kuno sebagai 'Stud Garden atau Taman Pejantan'. Lambang dipotong empat yang mengelilingi kuda diambil dari lambang Negara Rakyat Merdeka Württemberg, yang didirikan setelah pembubaran monarki Jerman pada tahun 1918 dan Stuttgart adalah ibu kotanya. Trio tanduk hitam di kiri atas dan kanan bawah berasal dari setidaknya abad ke-10, menandakan wilayah Swabia yang lebih luas, sedangkan garis merah dan hitam adalah milik Adipati Württemberg. 15. Volvo Nama Volvo diambil dari bahasa Latin yang berarti 'I roll atau berputar. Logo lingkaran dengan panah menunjuk ke atas secara diagonal dan ke kanan berasal dari simbol Romawi untuk Mars, dewa perang. Karena itu, lambang itu kemudian juga berarti besi, karena senjata pada saat itu terbuat dari logam. Para pendiri Volvo telah berkecimpung di industri besi dan besi memiliki kualitas seperti kekuatan, keamanan, dan daya tahan yang mereka ingin tunjukkan pada mobil mereka."
1,https://oto.detik.com/mobil/d-5229849/mobil-listrik-tercepat-di-dunia-siap-diperkenalkan-pekan-depan,Mobil Listrik Tercepat di Dunia Siap Diperkenalkan Pekan Depan," Semua pabrikan otomotif harus memberikan tanda warning untuk produk terbaru dari Bugatti yang satu ini. Karena produsen mobil asal Prancis ini bakal melahirkan mobil listrik tercepat yang dijanjikan hanya butuh waktu 0,67 detik untuk bisa berlari 0-96 km/jam. Dikutip autocar, Bugatti mengumumkan akan memperkenalkan mobil listrik mereka pada 28 Oktober 2020 pekan depan. Bukan Bugatti namanya jika tidak memberikan bocoran yang bisa membuat penasaran penggilanya, mobil listrik ini sudah  memperlihatkan desain lampu LED belakang berdesain X. Belum lagi dengan kata-kata yang mengundang berbagai prediksi bagaimana Bugatti listrik ini berlari, 'What if..?' dan sebuah nomor 0,67 detik. Sontak semua penggila mobil super memprediksi dan mengamini bahwa Bugatti listrik ini bakal menjadi mobil listrik super cepat. Selain itu prediksi akan bobot mobil listrik ini juga menarik untuk disimak meski masih menjadi tanda tanya besar. Akan tetapi digambarkan, untuk bisa mencapai 0,65 detik, bagi mobil dengan bobot mencapai 2.000 kg memerlukan tenaga hingga 1.340 kW atau tepatnya mencapai 1.800 tenaga kuda. Angka-angka ini tidak berbanding jauh dibandingkan Rimac C_Two, sebuah hypercar listrik yang mampu menyemburkan 1.888 tenaga kuda yang diperkenalkan perusahaan asal Kroasia Concept One yang baru akan dikirim ke tangan konsumen pada tahun depan. Isu semakin berkembang dengan mengaitkan niatan Volkswagen Group menjual Bugatti ke Rimac, sekaligus menguatka saham Rimac di Porsche sebesar 15,5 persen dengan total kepemilikan mencapai 49 persen. Artinya besar kemungkinan merek mobil listrik pertama Bugatti bakal mengusung powertrain milik Rimac."
2,https://oto.detik.com/modifikasi-motor/d-5229818/skuter-listrik-berbentuk-sapu-terbang-seperti-harry-potter-lucu-juga-sih,"Skuter Listrik Berbentuk Sapu Terbang seperti Harry Potter, Lucu Juga Sih"," Bicara soal inspirasi satu desain kendaraan memang bisa datang dari mana saja. Seperti desain unik skuter listrik karya Nuvem yang satu ini, layaknya seorang penyihir pada kisah Harry Potter Nuvem memiliki desain sapu, namun bedanya sapu yang satu ini digerakkan menggunakan tenaga listrik. Proyek bertajuk KickStarter garapan Nuvem ini dinamai Real Flying Broom. Skuter ini memang tidak terbang secara harfiah seperti cerita fiksi Harry Potter. Tapi Dibuat menyerupai sapu dan bagian penggerak minimalis pengendaranya seakan-akan terbang menggunakan sapu. Perusahaan ini sebenarnya tidak menjual seutuhnya skuter listrik. Mereka menyediakan sapu terbang serta rangka penyangganya. Lebih tepatnya ini adalah aksesori untuk membuat Unicycle listrik tampil beda. Bagi yang sudah memiliki Unicyle listrik dipastikan dapat membuatnya menjadi sapu terbang juga. Karena menggunakan Unicycle listrik, cara kerjanya tak banyak berbeda. Mencondongkan badan ke depan untuk akselerasi dan mencondongkan badan ke belakang untuk deselerasi. Kalau mau berbelok cukup miringkan tubuh ke kiri atau ke kanan. Nuvem menawarkan empat model sapu. Nuvem 1.0 untuk pemula, Nuvem 2.0 hadir dengan gagang kayu dan ekor yang indah, dibuat dalam warna coklat dan emas tradisional, Nuvem 2.1 lebih aerodinamis dengan gagang yang sedikit lebih lurus, dan Nuvem 2.2 alias Silver Arrow dengan gagang perak metalik dan buntut yang keren dengan gradien emas ke perunggu. Penjualan paket aksesori sapu penyihir ini akan dimulai pada Maret 2021. Satu paketnya itu dibanderol dengan harga Rp 500 ribuan. Proyek ini menggunakan proses pengumpulan dana. Jika dana yang terkumpul cukup besar maka Nuvem menjanjikan rancangan serta kenyamanan lebih pada produknya. "
3,https://oto.detik.com/berita/d-5229731/tesla-akan-bangun-pabrik-di-jateng-elon-musk-pernah-sanjung-tinggi-nikel-indonesia,"Tesla Akan Bangun Pabrik di Jateng, Elon Musk Pernah Sanjung Tinggi Nikel Indonesia"," Tesla berencana membangun pabrik di Batang, Jawa Tengah. Bukan perakitan mobil, tapi produksi baterainya. Elon Musk ternyata tahu betul, cadangan nikel di Indonesia tidak bisa diremehkan. CEO Tesla Elon Musk mengungkap nikel adalah tantangan terbesar untuk membuat baterai dengan daya tahan dan produksi massal. Pernyataan Elon Musk yang pernah sanjung nikel di Indonesia dilontarkan langsung pada Juli 2020 lalu melalui akun twitternya. ""Nikel adalah tantangan terbesar untuk baterai volume tinggi dan jarak jauh! Australia & Kanada melakukannya dengan cukup baik. Produksi nikel AS secara obyektif sangat timpang. Indonesia bagus!,"" cuit Elon Musk sembari mengaitkan artikel dari Investingnews yang menulis produksi nikel Indonesia mencapai 800 ribu metrik ton (MT).  [Gambas:Twitter]  Dalam laporan BloombergNEF, disebut produksi Indonesia bisa lebih murah 11 persen dari China. Pertama, Indonesia diuntungkan karena memiliki sumber daya alam, menyimpan banyak raw material. Nikel dan kobalt, bahan baku utama baterai ini melimpah ruah di bumi Indonesia.  Mengutip Kementerian Energi dan Sumber Daya Mineral, saat ini Indonesia mencatat potensi bijih laterit nikel dengan total sumber daya (terekam, tertunjuk dan terukur) 6,5 milyar ton dan total cadangan (terkira, terbukti) 3,1 milyar ton. Ada dua jenis baterai listrik yang banyak dipakai saat ini yaitu Lithium-ion (Li-ion) dan Nickel Metal Hydride (NiMH). Baterei Li-ion menggunakan unsur logam litium dan kobalt sebagai elektroda, sementara itu NiMH memanfaatkan nikel. Kabar rencana Tesla datang dan membuka pabrik di Indonesia sudah berembus sejak beberapa pekan lalu. Saat itu Menteri Koordinator Bidang Kemaritiman dan Investasi Jenderal TNI (Purn) Luhut Binsar Pandjaitan mengklaim pernah ditelepon oleh pihak Tesla ""Saya ingin sampaikan lagi peminat investasi ke Indonesia banyak, tadi saya baru ditelepon dari Tesla di Amerika mereka juga berminat membangun (pabrik) baterai lithium di Indonesia,"" kata Luhut Rabu (9/9/2020). Menteri Perindustrian (Menperin) Agus Gumiwang mengonfirmasi rencana Tesla membangun pabrik di Indonesia. Tesla akan diarahkan untuk membangun pusat produksinya di Batang, Jawa Tengah. Saat ini proses diskusi antara Tesla dan pemerintah masih berlangsung. ""On going discussion, arahnya ke sana (Batang),"" kata Agus kepada CNBC Indonesia, Senin (19/10)."
4,https://oto.detik.com/catatan-pengendara-mobil/d-5229655/ngeri-tabrakan-beruntun-mobil-truk-sampai-jatuh-dari-jalan-layang,"Ngeri! Tabrakan Beruntun, Mobil-Truk Sampai Jatuh dari Jalan Layang"," Video detik-detik kecelakaan maut yang terjadi di Alabama (6/10) lalu dirilis Departemen Kepolisian Brimingham. Kecelakaan beruntun yang terjadi di jalan layang Interstate 59/20, Birmingham menyebabkan truk trailer menabrak pembatas hingga menyeret mobil hitam lain jatuh di bawahnya. Dikutip CDFlife, Senin (26/10) peristiwa itu terekam dash cam yang terpasang dalam mobil milik pengguna jalan raya lain yang sedang melintas di belakangnya. Kecelakaan itu bermula saat mobil putih kecil menabrak sisi sebuah mobil berwarna silver. Mobil silver oleng hingga menabrak sisi kanan truk trailer tersebut. Tabrakan itu membuat truk menghantam pagar pembatas beton di sisi jalan raya. Truk tersebut kemudian jatuh ke bawah jalan, menyeret Sport Utility Vehicles (SUV) hitam yang melaju di samping kirinya. Dua kendaraan itu terjatuh dari ketinggian sekitar 7,6 meter. Meski memicu tabrakan dahsyat, video tersebut menunjukkan mobil putih itu terus melaju di jalan raya seolah tidak terjadi apa-apa. ""Investigasi menunjukkan kecelakaan itu disebabkan oleh kendaraan berwarna putih yang menabrak sedan kecil berwarna silver. Sedan silver itu menabrak ke kendaraan beroda 18 (truk trailer-Red) yang menyebabkan truk trailer itu menabrak SUV hitam,"" tulis Departemen Kepolisian Birmingham.  CDL Life melaporkan bahwa pengemudi truk berusia 59 tahun itu dinyatakan meninggal di tempat kejadian. Orang lain yang terlibat dalam kecelakaan itu juga dibawa ke rumah sakit dengan cedera yang tidak terlalu parah. Mobil putih yang diduga jadi penyebab kecelakaan itu kabur. Departemen Kepolisian Birmingham merilis video tersebut untuk meminta bantuan kepada masyarakat."
5,https://oto.detik.com/berita/d-5229643/truk-proyek-di-pulau-komodo-dijamin-mundur-kalau-ketemu-4-komodo-ini,Truk Proyek di Pulau Komodo Dijamin Mundur Kalau Ketemu 4 Komodo Ini," Foto komodo menghadang truk di Pulau Rinca, Taman Nasional Komodo, Nusa Tenggara Timur (NTT) jadi sorotan di media sosial. Momen ini terjepret kamera saat pembangunan proyek berskala internasional di Pulau Komodo sedang berlangsung. Tidak ada keterangan bagaimana nasib komodo yang menghadang truk tersebut. Akan tetapi truk itu bukan lawan sebanding dengan Komodo besi andalan pertahanan militer Indonesia. Komodo juga merupakan nama unit produksi PT Pindad (Persero) yang dipakai oleh TNI dan Polri. Kendaraan taktis 4x4 ini memiliki empat pilihan fungsi yang dapat diandalkan dalam keperluan militer. Ada Komodo 4x4 Missile Launcher, Komodo 4x4 Battering Ram, Komodo 4x4 Armored Vehicle Carrier Police, dan Komodo 4x4 Recon. 1. Komodo 4x4 Missile Launcher Varian Komodo dengan kemampuan untuk meluncurkan rudal Mistral yang terpasang pada bagian belakang kendaraan. Varian ini memiliki kapasitas personel 4 orang. arian ini menggunakan transmisi manual untuk perpindahan percepatan pada mesinnya. Selain itu, Komodo Missile Launcher dilengkapi dengan intercom set sebagai alat komunikasi personel yang berada didalamnya. Varian ini digunakan oleh TNI-AD untuk keperluan pertahanan udara. Komodo 4x4 Missile Launcher memiliki dimensi panjang 6,3 meter, lebar 2,3 meter, dan tinggi 2,4 meter. Rantis ini punya kapasitas tangki 150 liter dengan kemampuan jelajah sejauh 450 km. Dapur pacunya mengandalkan mesin diesel 4 silinder 215 hp dengan turbo berpendingin yang bisa membuatnya berlari sampai kecepatan 80 kpj di jalan raya dan 30 kpj di offroad. 2. Komodo 4x4 Battering Ram Komodo satu ini memiliki kehebatan daya hantam yang kuat. Kemampuan ini didapatkan dari perubahan bumper depan dengan model yang lebih kokoh dengan pipa tubular yang membentuk perlindungan terhadap bagian depan kendaraan. Selain itu, pada bagian kaca disematkan jaring-jaring besi untuk menghalau benda-benda yang dihantam. Kendaraan ini dapat membawa 8 orang dengan mesin diesel Turbo Charger Intercooler bertenaga 215 HP yang memiliki daya jelajah 450 kilometer. Kapasitas tangkinya 200 liter dan memiliki performa yang sama dengan Komodo 4x4 Missile Launcher. 3. Komodo 4x4 APC Police Seperti nama dan bentuknya, mobil ini dibuat khusus sesuai kebutuhan aparat kepolisian. Varian ini memiliki fungsi sebagai kendaraan angkut personel yang dapat memuat 12 orang didalamnya. Dengan mesin diesel 6 silinder Turbo Charger Intercooler, kendaraan ini mampu melaju sampai dengan 80 km/h dengan daya jangkau sampai dengan 450 kilometer yang di dukung oleh tangki bensin sebesar 200 liter. 4. Komodo 4x4 Recon Komodo satu ini punya kemampuan mengintai. Kendaraan ini dirancang untuk bergerak cepat dan tepat dalam setiap misinya. Dilengkapi dengan mesin diesel 215 HP dengan Turbo Charger Intercooler, kendaraan ini mampu mencapai top speed 80 km/h di jalan raya, dengan daya jelajah sejauh 450 kilometer. Kendaraan ini cukup untuk menampung 4 orang personel di dalamnya. Fiturnya mulai dari alat komunikasi radio VHF dan HF, serta Intercom yang telah terpasang didalamnya. Kendaraan ini juga memiliki GPS dan Thermal Vision untuk membantu pengemudi dalam mengoperasikan kendaraan dalam keadaan gelap di malam hari. "
6,https://oto.detik.com/oto-galeri/d-5229566/makin-elegan-ini-penampakan-yamaha-lexi-berbaju-putih,"Makin Elegan, Ini Penampakan Yamaha Lexi 'Berbaju' Putih"," Yamaha Lexi kini punya pilihan warna putih yang membuatnya tampil lebih elegan. PT Yamaha Indonesia Motor Mfg (YIMM) resmi merilis varian warna baru untuk Lexi 125 VVA S Version, yaitu Prestige Silver. Foto: Dok. YIMM"
7,https://oto.detik.com/mobil/d-5229492/studi-tahun-2024-produksi-mobil-listrik-bakal-semurah-mobil-biasa,Studi: Tahun 2024 Produksi Mobil Listrik Bakal Semurah Mobil Biasa," Produksi mobil listrik saat ini masih dianggap mahal. Komponennya yang terbilang canggih harganya tak murah. Namun di masa depan, produksi mobil listrik bakal semurah mobil konvensional. Dilansir Carscoops, penelitian baru menunjukkan bahwa mobil listrik dapat dibuat dengan harga yang sama dengan mobil konvensional pada awal 2024. Penelitian dari bank investasi UBS menunjukkan bahwa biaya tambahan pembuatan kendaraan listrik dibandingkan dengan kendaraan ICE akan turun US$ 1.900 (Rp 27.905.300) per mobil pada tahun 2022. Biaya tambahan itu disebut akan menghilang sepenuhnya pada tahun 2024. UBS menarik kesimpulan ini dengan menganalisis baterai dari tujuh produsen baterai terbesar. Sebab, baterai menyumbang antara seperempat hingga dua perlima dari biaya seluruh kendaraan listrik. Bank investasi menambahkan bahwa biaya dapat turun hingga di bawah $ 100 per kilowatt-hour pada tahun 2022. UBS juga memperkirakan pangsa pasar mobil listrik akan mencapai 17 persen dari penjualan global pada 2025. Tahun 2030 pangsa pasar mobil listrik diprediksi naik menjadi 40 persen. ""Tidak banyak alasan tersisa untuk membeli mobil bermesin bakar setelah 2025,"" kata analis UBS Tim Bush. Bush menyimpulkan membeli mobil listrik akan menjadi pilihan banyak orang ketimbang beli mobil bermesin bakar. Penurunan biaya baterai diperkirakan akan memicu peralihan cepat ke kendaraan listrik. Saat ini, kendaraan listrik sendiri telah menikmati peningkatan penjualan di Uni Eropa dan China. Hal ini menyebabkan analis mobil independen Matthias Schmidt memperkirakan satu juta mobil listrik dan hybrid akan terjual pada tahun 2020 di seluruh Uni Eropa, dari total penjualan 11 juta unit kendaraan."
8,https://oto.detik.com/motor/d-5229460/moge-baru-honda-rilis-bulan-depan-ini-bocoran-tampangnya,"Moge Baru Honda Rilis Bulan Depan, Ini Bocoran Tampangnya"," Honda akan merilis produk moge (motor gede) baru bulan depan. Motor baru yang akan diluncurkan nanti dipastikan berjenis naked bike, dengan label New CB1000R. Seperti apa tampangnya? Honda Motorcycle Europe resmi mengunggah video teaser pertama Honda New CB1000R di kanal YouTube resminya. Dalam video berdurasi 28 detik, yang dipublikasikan pada 23 Oktober 2020 itu, menampilkan desain bodi dan fascia dari New CB1000R. Dari siluet gambar dalam video tersebut, bisa dipastikan New CB1000R masih mempertahankan desain Honda CB1000R model sebelumnya. Perbedaannya sepintas terlihat di bagian pelek yang desainnya berbeda dan suspensi Upside Down (USD) yang kini mengaplikasi warna hitam, bukan silver. Selain pelek, sentuhan yang berbeda juga tampak di bagian headlamp. Lampu depan New CB1000R terlihat lebih lonjong dibanding lampu depan generasi sebelumnya. Tidak hanya itu, di sekeliling lampu juga disematkan lampu DRL (Day Running Light) LED yang menambah kesan mewah. Soal dapur pacu, kabarnya model New CB1000R akan menggendong mesin 998cc DOHC empat silinder yang disetel untuk menghasilkan tenaga 143 dk pada 10.500 rpm dan torsi puncak 104 Nm pada 8.250 rpm. Tenaga dan torsi itu naik hampir 20 dk dan 5 Nm lebih banyak dari generasi sebelumnya. Tak hanya mesin yang lebih powerfull, New CB1000R juga diharapkan lebih ramah lingkungan dengan standar regulasi Euro5. Selain itu, fitur elektronik canggih juga diyakini bakal disematkan seperti Throttle By Wire (TBW) dengan 3 mode berkendara, EB (Engine Brake) dan HSTC (Honda Selectable Torque Control). Dalam teaser video tersebut, Honda Motorcycle Europe memberi bocoran jika Honda New CB1000R akan diluncurkan pada tanggal 10 bulan November tahun 2020. Bagi yang penasaran, jangan lupa catat jadwalnya ya.  [Gambas:Youtube] "
9,https://oto.detik.com/berita/d-5229381/asal-muasal-ramai-truk-vs-komodo,Asal Muasal Ramai Truk Vs Komodo," Potret truk berhadapan seekor komodo berhadapan dengan truk di Pulau Rinca, Taman Nasional Komodo, Nusa Tenggara Timur (NTT) viral, Senin (26/10/2020). Peristiwa ini tak terlepas buntut dari proyek pembangunan Pulau Komodo sebagai tujuan pariwisata eksklusif berkelas internasional. Pada Oktober 2019 lalu, Luhut Binsar Pandjaitan yang menjabat Menko Bidang Kemaritiman mengatakan pemerintah akan menata Pulau Komodo di Nusa Tenggara Timur (NTT) menjadi seperti taman dinosaurus di film 'Jurassic Park'. Di sisi lain, pembangunan ini membuat masyarakat atau penduduk setempat disebut lebih sejahtera. ""Itu kayak dinosaurus (Jurassic Park) di Komodo, mau dibikin research center. Kita mau atur supaya nggak semrawut. Jadi jangan khawatir enggak dapat kerjaan. Dengan adanya penataan begini, maka nanti penduduk setempat akan lebih sejahtera,"" kata Luhut kantor Kemenko Kemaritiman, Jakarta Pusat, Jumat (11/10/2019). Sementara pulau kecil dekat Pulau Komodo, yakni Pulau Rinca, akan direnovasi dengan berbagai fasilitas mulai dari pusat riset hingga penginapan eksklusif. ""Pulau Rinca ada Komodo juga, Pulau Komodo ini akan dibikin eksklusif dengan research yang bagus, penginapan oke. Kalau mau ke situ, keluarin lah uang berapa banyak,"" ungkapnya. Lokasi foto yang viral disebut berada di Pulau Rinca, salah satu pulau di kawasan Taman Nasional Komodo, Nusa Tenggara Timur (NTT). Untuk diketahui, kawasan Labuan Bajo, yang sebagian wilayahnya meliputi TN Komodo ditetapkan sebagai salah satu destinasi Wisata Super Prioritas seperti ditetapkan dalam surat Sekretariat Kabinet Nomor B652/Seskab/Maritim/2015 tentang arahan Presiden Republik Indonesia mengenai pariwisata. Pembangunan sedang dimulai, alat berat masuk ke rumah Komodo Dirjen Konservasi Sumber Daya Alam dan Ekowisata (KSDAE) KLHK, Wiratno, mengatakan di wilayah tersebut saat ini dilakukan pembangunan sarana prasana penunjang pariwisata. ""Terkait dengan foto yang tersebar di media sosial tersebut dapat dijelaskan bahwa kegiatan aktifitas pengangkutan material pembangunan yang menggunakan alat berat dilakukan karena tidak dimungkinkan menggunakan tenaga manusia. Penggunaan alat-alat berat seperti truk, ekskavator dan lain-lain, telah dilakukan dengan prinsip kehati-hatian,"" kata Wiratno dalam keterangannya, Minggu (25/10/2020). Di tengah pro dan kontra, pembangunan Taman Nasional Komodo untuk mendukung status destinasi superprioritas RI terus berjalan. Deru mesin dan asap kendaraan ganggu dinilai dikhawatirkan mengganggu ekosistem murni Komodo. Pembangunan itu diprotes beberapa kalangan karena alat-alat berat masuk ke wilayah yang selama ini tidak pernah dimasuki kendaraan. Ketakutan itu pun terdeteksi kebih awal lewat potret truk vs komodo pun mencuat di media sosial. Dalam foto yang dibagikan akun @kawanbaikkomodo, jarak antara truk dan kadal raksasa itu hanya beberapa meter saja. ""Sedih! Komodo berhadap-hadapan dengan truk proyek bangunan Wisata Jurassic di Pulau Rinca,"" cuit @KawanBaikKomodo dalam postingannya.  [Gambas:Twitter]  Pemerintah Provinsi (Pemprov) NTT meminta Otorita Pulau Komodo menyusun strategi agar komodo menjauh dari lokasi pembangunan. Kepala Biro Humas Setda Provinsi NTT Marius Jelamu mengatakan tidak mengetahui kapan tepatnya foto viral komodo vs truk berhadapan itu diambil. Namun karena sedang pembangunan, katanya, maka dibutuhkan truk untuk mengangkut batu. ""Kalau bangun dermaga pasti butuh lansir batu kan,"" tuturnya. ""Sekarang yang kita minta Otorita Pulau Komodo itu adalah supaya buat strategi agar komodo tidak mendekat ke tempat yang sedang dibangun, ya bisa untuk sementara misalnya membuat pagar dari kayu untuk membatasi ekosistem komodo, bisa juga dengan mengarahkan komodo-komodo itu ke wilayah yang lebih dalam, kan banyak ranger-ranger pawang komodo, mereka bisa arahkan itu ke tempat yang jauh dari pembangunan,"" tuturnya."
